CaseID,Activity,EnableTimestamp,StartTimestamp,EndTimestamp,Resource
Case260,Round Grinding,,2012-02-15 17:50:00+02:00,2012-02-15 18:37:00+02:00,ID4445
Case260,Lapping,,2012-02-15 18:41:00+02:00,2012-02-15 19:56:00+02:00,ID4882
Case260,Flat Grinding,,2012-02-15 16:09:00+02:00,2012-02-15 23:01:00+02:00,ID0998
Case260,Lapping,,2012-02-15 20:16:00+02:00,2012-02-15 23:08:00+02:00,ID4882
Case260,Round Grinding,,2012-02-15 18:43:00+02:00,2012-02-16 00:47:00+02:00,ID4445
Case260,Round Grinding,,2012-02-16 03:18:00+02:00,2012-02-16 07:08:00+02:00,ID0420
Case260,Flat Grinding,,2012-02-16 15:12:00+02:00,2012-02-16 17:40:00+02:00,ID0998
Case260,Lapping,,2012-02-16 16:15:00+02:00,2012-02-16 19:14:00+02:00,ID4882
Case260,Round Grinding,,2012-02-16 13:57:00+02:00,2012-02-17 01:01:00+02:00,ID4445
Case260,Round Grinding,,2012-02-17 03:15:00+02:00,2012-02-17 13:42:00+02:00,ID0420
Case260,Round Grinding,,2012-02-19 05:10:00+02:00,2012-02-19 05:16:00+02:00,ID4445
Case260,Final Inspection Q.C.,,2012-02-21 23:32:00+02:00,2012-02-21 23:34:00+02:00,ID4618
Case260,Final Inspection Q.C.,,2012-02-22 14:46:00+02:00,2012-02-22 22:41:00+02:00,ID4618
Case260,Packing,,2012-02-23 07:00:00+02:00,2012-02-23 08:00:00+02:00,ID4820
Case260,Fix,,2012-03-13 23:08:00+02:00,2012-03-14 00:11:00+02:00,ID4219
Case260,Fix,,2012-03-14 00:11:00+02:00,2012-03-14 01:47:00+02:00,ID4219
Case260,Packing,,2012-03-14 07:00:00+02:00,2012-03-14 08:00:00+02:00,ID4820
Case260,Turning & Milling Q.C.,,2012-03-14 17:36:00+02:00,2012-03-14 18:08:00+02:00,ID4618
Case260,Final Inspection Q.C.,,2012-03-14 19:03:00+02:00,2012-03-14 20:18:00+02:00,ID4618
Case260,End,,2012-03-14 20:18:00+02:00,2012-03-14 20:18:00+02:00,End
Case261,Start,,2012-02-07 03:38:00+02:00,2012-02-07 03:38:00+02:00,Start
Case261,Turning & Milling,,2012-02-07 03:38:00+02:00,2012-02-07 09:05:00+02:00,ID0997
Case261,Turning & Milling,,2012-02-07 09:05:00+02:00,2012-02-07 13:43:00+02:00,ID0997
Case261,Turning & Milling Q.C.,,2012-02-07 13:50:00+02:00,2012-02-07 14:14:00+02:00,ID4618
Case261,Turning & Milling,,2012-02-07 15:16:00+02:00,2012-02-07 19:39:00+02:00,ID4219
Case261,Turning & Milling Q.C.,,2012-02-07 20:20:00+02:00,2012-02-07 20:41:00+02:00,ID4618
Case261,Flat Grinding,,2012-02-08 07:00:00+02:00,2012-02-08 08:15:00+02:00,ID4882
Case261,Laser Marking,,2012-02-08 17:21:00+02:00,2012-02-08 17:59:00+02:00,ID0998
Case261,Flat Grinding,,2012-02-08 20:21:00+02:00,2012-02-08 20:58:00+02:00,ID4882
Case261,Packing,,2012-02-14 07:00:00+02:00,2012-02-14 08:00:00+02:00,ID4820
Case261,Final Inspection Q.C.,,2012-02-14 15:10:00+02:00,2012-02-14 15:11:00+02:00,ID4618
Case261,End,,2012-02-14 15:11:00+02:00,2012-02-14 15:11:00+02:00,End
Case262,Start,,2012-02-07 01:27:00+02:00,2012-02-07 01:27:00+02:00,Start
Case262,Turning & Milling,,2012-02-07 01:27:00+02:00,2012-02-07 06:37:00+02:00,ID4167
Case262,Turning & Milling,,2012-02-07 06:54:00+02:00,2012-02-07 08:00:00+02:00,ID4529
Case262,Turning & Milling,,2012-02-07 08:00:00+02:00,2012-02-07 13:30:00+02:00,ID4529
Case262,Turning & Milling Q.C.,,2012-02-07 14:04:00+02:00,2012-02-07 15:18:00+02:00,ID4618
Case262,Turning & Milling Q.C.,,2012-02-07 17:05:00+02:00,2012-02-07 17:08:00+02:00,ID4618
Case262,Laser Marking,,2012-02-07 17:13:00+02:00,2012-02-07 18:03:00+02:00,ID0998
Case262,Flat Grinding,,2012-02-07 18:04:00+02:00,2012-02-07 18:25:00+02:00,ID0998
Case262,Flat Grinding,,2012-02-07 18:25:00+02:00,2012-02-07 19:18:00+02:00,ID4882
Case262,Flat Grinding,,2012-02-07 19:19:00+02:00,2012-02-07 19:33:00+02:00,ID4882
Case262,Lapping,,2012-02-07 19:23:00+02:00,2012-02-07 20:39:00+02:00,ID0998
Case262,Lapping,,2012-02-07 20:40:00+02:00,2012-02-07 22:18:00+02:00,ID0998
Case262,Round Grinding,,2012-02-07 20:41:00+02:00,2012-02-07 23:09:00+02:00,ID4528
Case262,Round Grinding,,2012-02-07 23:09:00+02:00,2012-02-08 05:23:00+02:00,ID4872
Case262,Final Inspection Q.C.,,2012-02-08 19:44:00+02:00,2012-02-08 21:46:00+02:00,ID4618
Case262,Packing,,2012-02-09 07:00:00+02:00,2012-02-09 08:00:00+02:00,ID4491
Case262,Final Inspection Q.C.,,2012-02-09 21:08:00+02:00,2012-02-09 21:09:00+02:00,ID4618
Case262,End,,2012-02-09 21:09:00+02:00,2012-02-09 21:09:00+02:00,End
Case263,Start,,2012-01-02 16:00:00+02:00,2012-01-02 16:00:00+02:00,Start
Case263,Turning & Milling,,2012-01-02 16:00:00+02:00,2012-01-02 18:00:00+02:00,ID4219
Case263,Turning & Milling,,2012-01-03 18:52:00+02:00,2012-01-04 00:58:00+02:00,ID4219
Case263,Turning & Milling,,2012-01-04 13:59:00+02:00,2012-01-04 16:18:00+02:00,ID4219
Case263,Turning & Milling Q.C.,,2012-01-04 16:00:00+02:00,2012-01-04 17:00:00+02:00,ID4287
Case263,Turning & Milling,,2012-01-04 16:21:00+02:00,2012-01-04 18:00:00+02:00,ID4219
Case263,Turning & Milling,,2012-01-04 18:00:00+02:00,2012-01-04 23:21:00+02:00,ID4219
Case263,Turning & Milling,,2012-01-05 13:48:00+02:00,2012-01-05 14:06:00+02:00,ID4219
Case263,Turning & Milling,,2012-01-05 15:30:00+02:00,2012-01-05 17:45:00+02:00,ID0997
Case263,Turning & Milling Q.C.,,2012-01-05 17:30:00+02:00,2012-01-05 18:30:00+02:00,ID4287
Case263,Flat Grinding,,2012-01-05 18:46:00+02:00,2012-01-05 19:27:00+02:00,ID0998
Case263,Nitration Q.C.,,2012-01-16 20:20:00+02:00,2012-01-16 22:00:00+02:00,ID4287
Case263,Laser Marking,,2012-01-17 18:58:00+02:00,2012-01-17 19:11:00+02:00,ID0998
Case263,Lapping,,2012-01-17 19:47:00+02:00,2012-01-17 20:27:00+02:00,ID0998
Case263,Final Inspection Q.C.,,2012-01-18 16:00:00+02:00,2012-01-18 16:00:00+02:00,ID4287
Case263,Round Grinding,,2012-01-18 16:00:00+02:00,2012-01-18 16:11:00+02:00,ID4872
Case263,Round Grinding,,2012-01-18 16:12:00+02:00,2012-01-18 17:15:00+02:00,ID4287
Case263,Final Inspection Q.C.,,2012-01-18 16:00:00+02:00,2012-01-18 19:50:00+02:00,ID4287
Case263,Final Inspection Q.C.,,2012-01-19 17:57:00+02:00,2012-01-19 22:36:00+02:00,ID4287
Case263,Final Inspection Q.C.,,2012-01-22 14:26:00+02:00,2012-01-22 14:57:00+02:00,ID4287
Case263,Packing,,2012-01-23 07:00:00+02:00,2012-01-23 08:00:00+02:00,ID4291
Case263,End,,2012-01-23 08:00:00+02:00,2012-01-23 08:00:00+02:00,End
Case264,Start,,2012-03-26 16:38:00+03:00,2012-03-26 16:38:00+03:00,Start
Case264,Turning & Milling,,2012-03-26 16:38:00+03:00,2012-03-26 23:28:00+03:00,ID4718
Case264,Turning & Milling,,2012-03-26 23:42:00+03:00,2012-03-27 00:01:00+03:00,ID4718
Case264,Turning & Milling,,2012-03-27 04:21:00+03:00,2012-03-27 14:34:00+03:00,ID4794
Case264,Turning & Milling Q.C.,,2012-03-27 15:09:00+03:00,2012-03-27 15:26:00+03:00,ID4618
Case264,Turning & Milling,,2012-03-27 16:04:00+03:00,2012-03-27 23:56:00+03:00,ID4167
Case264,Turning & Milling,,2012-03-28 01:36:00+03:00,2012-03-28 02:30:00+03:00,ID4429
Case264,Turning & Milling,,2012-03-28 04:09:00+03:00,2012-03-28 14:42:00+03:00,ID4794
Case264,Turning & Milling,,2012-03-28 15:00:00+03:00,2012-03-28 15:27:00+03:00,ID4718
Case264,Turning & Milling Q.C.,,2012-03-28 15:05:00+03:00,2012-03-28 15:31:00+03:00,ID4618
Case264,Turning & Milling Q.C.,,2012-03-28 15:41:00+03:00,2012-03-28 15:48:00+03:00,ID4618
Case264,Laser Marking,,2012-03-28 16:20:00+03:00,2012-03-28 18:39:00+03:00,ID0998
Case264,Turning & Milling,,2012-03-28 15:50:00+03:00,2012-03-28 20:05:00+03:00,ID4167
Case264,Turning & Milling Q.C.,,2012-03-29 20:24:00+03:00,2012-03-29 20:43:00+03:00,ID4618
Case264,End,,2012-03-29 20:43:00+03:00,2012-03-29 20:43:00+03:00,End
Case265,Start,,2012-01-04 17:52:00+02:00,2012-01-04 17:52:00+02:00,Start
Case265,Turning,,2012-01-04 17:52:00+02:00,2012-01-04 22:59:00+02:00,ID0997
Case265,Turning,,2012-01-05 14:34:00+02:00,2012-01-05 15:26:00+02:00,ID0997
Case265,Turning & Milling,,2012-01-09 17:27:00+02:00,2012-01-09 17:29:00+02:00,ID0997
Case265,Turning & Milling Q.C.,,2012-01-09 18:35:00+02:00,2012-01-09 19:50:00+02:00,ID4618
Case265,Laser Marking,,2012-01-16 15:12:00+02:00,2012-01-16 15:28:00+02:00,ID0998
Case265,Lapping,,2012-01-16 15:28:00+02:00,2012-01-16 16:37:00+02:00,ID0998
Case265,Round Grinding,,2012-01-16 20:37:00+02:00,2012-01-16 21:54:00+02:00,ID4872
Case265,Round Grinding,,2012-01-16 21:54:00+02:00,2012-01-16 22:53:00+02:00,ID4872
Case265,Round Grinding,,2012-01-17 13:50:00+02:00,2012-01-17 14:18:00+02:00,ID4872
Case265,Round Grinding,,2012-01-17 14:22:00+02:00,2012-01-17 18:10:00+02:00,ID4872
Case265,Final Inspection Q.C.,,2012-01-17 20:00:00+02:00,2012-01-18 01:03:00+02:00,ID4618
Case265,Final Inspection Q.C.,,2012-01-18 17:20:00+02:00,2012-01-18 23:07:00+02:00,ID4618
Case265,Packing,,2012-01-19 07:00:00+02:00,2012-01-19 08:00:00+02:00,ID4291
Case265,Final Inspection Q.C.,,2012-01-19 17:46:00+02:00,2012-01-19 19:01:00+02:00,ID4618
Case265,End,,2012-01-19 19:01:00+02:00,2012-01-19 19:01:00+02:00,End
Case266,Start,,2012-01-04 14:00:00+02:00,2012-01-04 14:00:00+02:00,Start
Case266,Turning & Milling Q.C.,,2012-01-04 14:00:00+02:00,2012-01-04 15:40:00+02:00,ID4163
Case266,Turning & Milling,,2012-01-04 21:15:00+02:00,2012-01-04 23:09:00+02:00,ID4429
Case266,Turning & Milling,,2012-01-05 02:54:00+02:00,2012-01-05 13:45:00+02:00,ID4932
Case266,Turning & Milling,,2012-01-05 14:06:00+02:00,2012-01-05 21:17:00+02:00,ID4429
Case266,Turning & Milling Q.C.,,2012-01-05 21:00:00+02:00,2012-01-05 23:10:00+02:00,ID4163
Case266,Turning & Milling Q.C.,,2012-01-06 00:00:00+02:00,2012-01-06 00:35:00+02:00,ID4287
Case266,Turning & Milling,,2012-01-05 21:22:00+02:00,2012-01-06 00:37:00+02:00,ID4429
Case266,Turning & Milling,,2012-01-06 02:51:00+02:00,2012-01-06 03:50:00+02:00,ID4932
Case266,Turning & Milling,,2012-01-06 03:51:00+02:00,2012-01-06 13:41:00+02:00,ID4932
Case266,Turning & Milling,,2012-01-06 14:21:00+02:00,2012-01-06 19:39:00+02:00,ID4429
Case266,Turning & Milling,,2012-01-06 20:00:00+02:00,2012-01-07 14:00:00+02:00,ID4529
Case266,Turning & Milling,,2012-01-07 14:00:00+02:00,2012-01-08 06:30:00+02:00,ID4529
Case266,Turning & Milling,,2012-01-08 06:36:00+02:00,2012-01-08 13:35:00+02:00,ID4641
Case266,Turning & Milling,,2012-01-08 14:06:00+02:00,2012-01-08 15:39:00+02:00,ID4932
Case266,Turning & Milling Q.C.,,2012-01-08 16:00:00+02:00,2012-01-08 19:50:00+02:00,ID4163
Case266,Turning & Milling Q.C.,,2012-01-08 20:20:00+02:00,2012-01-08 20:40:00+02:00,ID4163
Case266,Turning & Milling Q.C.,,2012-01-08 20:40:00+02:00,2012-01-08 21:00:00+02:00,ID4163
Case266,Turning & Milling Q.C.,,2012-01-08 21:00:00+02:00,2012-01-08 21:20:00+02:00,ID4163
Case266,Turning & Milling Q.C.,,2012-01-08 21:20:00+02:00,2012-01-08 21:40:00+02:00,ID4163
Case266,Turning & Milling Q.C.,,2012-01-08 21:40:00+02:00,2012-01-08 22:00:00+02:00,ID4163
Case266,Laser Marking,,2012-01-09 04:14:00+02:00,2012-01-09 06:17:00+02:00,ID4445
Case266,Turning & Milling,,2012-01-09 02:42:00+02:00,2012-01-09 18:35:00+02:00,ID4429
Case266,Lapping,,2012-01-31 19:08:00+02:00,2012-02-01 00:02:00+02:00,ID0998
Case266,Lapping,,2012-02-01 23:04:00+02:00,2012-02-02 00:07:00+02:00,ID0998
Case266,Round Grinding,,2012-02-03 04:09:00+02:00,2012-02-03 06:35:00+02:00,ID4385
Case266,Round Grinding,,2012-02-03 06:36:00+02:00,2012-02-03 13:56:00+02:00,ID4385
Case266,Round Grinding,,2012-02-03 14:04:00+02:00,2012-02-03 16:51:00+02:00,ID4355
Case266,Lapping,,2012-02-03 16:36:00+02:00,2012-02-03 20:00:00+02:00,ID0998
Case266,Lapping,,2012-02-05 07:00:00+02:00,2012-02-05 08:15:00+02:00,ID4882
Case266,Final Inspection Q.C.,,2012-02-05 21:00:00+02:00,2012-02-05 23:10:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-06 14:00:00+02:00,2012-02-06 15:40:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-06 16:00:00+02:00,2012-02-06 18:00:00+02:00,ID4163
Case266,Lapping,,2012-02-08 16:28:00+02:00,2012-02-08 16:57:00+02:00,ID0998
Case266,Round Grinding,,2012-02-10 03:01:00+02:00,2012-02-10 05:29:00+02:00,ID4445
Case266,Round Grinding,,2012-02-10 13:50:00+02:00,2012-02-10 13:52:00+02:00,ID4445
Case266,Lapping,,2012-02-10 16:43:00+02:00,2012-02-10 19:30:00+02:00,ID4882
Case266,Turning & Milling Q.C.,,2012-02-10 19:00:00+02:00,2012-02-10 19:45:00+02:00,ID4163
Case266,Lapping,,2012-02-13 00:42:00+02:00,2012-02-13 01:57:00+02:00,ID4882
Case266,Round Grinding,,2012-02-13 00:22:00+02:00,2012-02-13 02:48:00+02:00,ID4385
Case266,Turning & Milling Q.C.,,2012-02-13 03:03:00+02:00,2012-02-13 03:08:00+02:00,ID0420
Case266,Round Grinding,,2012-02-13 03:00:00+02:00,2012-02-13 13:50:00+02:00,ID0420
Case266,Final Inspection Q.C.,,2012-02-13 19:20:00+02:00,2012-02-13 19:50:00+02:00,ID4163
Case266,Round Grinding,,2012-02-13 13:54:00+02:00,2012-02-13 22:47:00+02:00,ID4445
Case266,Final Inspection Q.C.,,2012-02-14 14:00:00+02:00,2012-02-14 15:40:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-14 16:00:00+02:00,2012-02-14 19:50:00+02:00,ID4163
Case266,Packing,,2012-02-15 07:00:00+02:00,2012-02-15 08:00:00+02:00,ID4820
Case266,Final Inspection Q.C.,,2012-02-15 21:20:00+02:00,2012-02-16 01:03:00+02:00,ID4163
Case266,Packing,,2012-02-16 07:00:00+02:00,2012-02-16 08:00:00+02:00,ID4820
Case266,Final Inspection Q.C.,,2012-02-16 14:15:00+02:00,2012-02-16 15:40:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-16 18:44:00+02:00,2012-02-16 18:45:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-19 20:20:00+02:00,2012-02-19 21:07:00+02:00,ID4163
Case266,Packing,,2012-02-20 07:00:00+02:00,2012-02-20 08:00:00+02:00,ID4820
Case266,Final Inspection Q.C.,,2012-02-22 20:20:00+02:00,2012-02-22 21:20:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-22 21:20:00+02:00,2012-02-22 21:50:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-22 21:50:00+02:00,2012-02-22 22:10:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-22 22:10:00+02:00,2012-02-22 22:30:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-22 22:30:00+02:00,2012-02-22 22:50:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-02-22 22:50:00+02:00,2012-02-22 23:10:00+02:00,ID4163
Case266,Grinding Rework,,2012-03-06 03:24:00+02:00,2012-03-06 06:47:00+02:00,ID4872
Case266,Grinding Rework,,2012-03-06 14:06:00+02:00,2012-03-06 16:23:00+02:00,ID4528
Case266,Final Inspection Q.C.,,2012-03-18 15:00:00+02:00,2012-03-18 15:40:00+02:00,ID4163
Case266,Final Inspection Q.C.,,2012-03-18 16:00:00+02:00,2012-03-18 18:00:00+02:00,ID4163
Case266,Grinding Rework,,2012-03-18 18:24:00+02:00,2012-03-18 18:56:00+02:00,ID4528
Case266,Packing,,2012-03-19 07:00:00+02:00,2012-03-19 08:00:00+02:00,ID4820
Case266,Final Inspection Q.C.,,2012-03-19 15:00:00+02:00,2012-03-19 15:40:00+02:00,ID4163
Case266,Packing,,2012-03-21 07:00:00+02:00,2012-03-21 08:00:00+02:00,ID4820
Case266,Turning & Milling Q.C.,,2012-03-30 08:00:00+03:00,2012-03-30 09:15:00+03:00,ID4163
Case266,End,,2012-03-30 09:15:00+03:00,2012-03-30 09:15:00+03:00,End
Case267,Start,,2012-01-05 19:14:00+02:00,2012-01-05 19:14:00+02:00,Start
Case267,Turning & Milling,,2012-01-05 19:14:00+02:00,2012-01-06 00:58:00+02:00,ID4167
Case267,Turning & Milling,,2012-01-06 03:21:00+02:00,2012-01-06 08:14:00+02:00,ID4794
Case267,Turning & Milling,,2012-01-06 08:15:00+02:00,2012-01-06 13:39:00+02:00,ID4794
Case267,Turning & Milling Q.C.,,2012-01-06 14:39:00+02:00,2012-01-06 16:44:00+02:00,ID4618
Case267,Turning & Milling,,2012-01-06 14:34:00+02:00,2012-01-06 19:52:00+02:00,ID4167
Case267,Turning & Milling,,2012-01-06 20:00:00+02:00,2012-01-07 14:00:00+02:00,ID4529
Case267,Turning & Milling,,2012-01-07 14:00:00+02:00,2012-01-08 06:30:00+02:00,ID4529
Case267,Turning & Milling,,2012-01-08 06:37:00+02:00,2012-01-08 13:43:00+02:00,ID4641
Case267,Turning & Milling Q.C.,,2012-01-08 14:50:00+02:00,2012-01-08 17:00:00+02:00,ID4618
Case267,Turning & Milling,,2012-01-08 23:00:00+02:00,2012-01-08 23:05:00+02:00,ID4932
Case267,Turning & Milling,,2012-01-09 13:49:00+02:00,2012-01-09 14:00:00+02:00,ID4529
Case267,Turning & Milling Q.C.,,2012-01-09 15:04:00+02:00,2012-01-09 15:30:00+02:00,ID4618
Case267,Turning & Milling,,2012-01-10 08:00:00+02:00,2012-01-10 13:30:00+02:00,ID4529
Case267,Turning & Milling Q.C.,,2012-01-10 14:09:00+02:00,2012-01-10 15:24:00+02:00,ID4618
Case267,Turning & Milling,,2012-01-10 14:02:00+02:00,2012-01-10 19:07:00+02:00,ID4932
Case267,Turning & Milling,,2012-01-10 19:45:00+02:00,2012-01-10 20:23:00+02:00,ID4932
Case267,Turning & Milling,,2012-01-11 00:55:00+02:00,2012-01-11 06:38:00+02:00,ID4718
Case267,Turning & Milling Q.C.,,2012-01-11 13:50:00+02:00,2012-01-11 15:09:00+02:00,ID4618
Case267,Turning & Milling,,2012-01-11 14:42:00+02:00,2012-01-11 23:07:00+02:00,ID4167
Case267,Turning & Milling,,2012-01-11 23:10:00+02:00,2012-01-12 06:42:00+02:00,ID4718
Case267,Turning & Milling Q.C.,,2012-01-17 17:20:00+02:00,2012-01-17 18:12:00+02:00,ID4618
Case267,Turning & Milling Q.C.,,2012-01-19 15:00:00+02:00,2012-01-20 00:00:00+02:00,ID4618
Case267,Laser Marking,,2012-02-01 18:02:00+02:00,2012-02-01 19:51:00+02:00,ID4882
Case267,Laser Marking,,2012-02-01 20:23:00+02:00,2012-02-01 21:02:00+02:00,ID4882
Case267,Laser Marking,,2012-02-02 00:26:00+02:00,2012-02-02 00:59:00+02:00,ID4882
Case267,Lapping,,2012-02-02 07:00:00+02:00,2012-02-02 08:15:00+02:00,ID4882
Case267,Laser Marking,,2012-02-02 22:22:00+02:00,2012-02-02 22:53:00+02:00,ID4882
Case267,Lapping,,2012-02-02 15:23:00+02:00,2012-02-03 00:02:00+02:00,ID0998
Case267,Lapping,,2012-02-03 07:00:00+02:00,2012-02-03 08:15:00+02:00,ID4882
Case267,Laser Marking,,2012-02-03 14:01:00+02:00,2012-02-03 14:40:00+02:00,ID4882
Case267,Lapping,,2012-02-03 16:48:00+02:00,2012-02-03 18:53:00+02:00,ID4882
Case267,Round Grinding,,2012-02-05 16:13:00+02:00,2012-02-05 17:02:00+02:00,ID0420
Case267,Round Grinding,,2012-02-05 23:17:00+02:00,2012-02-06 01:04:00+02:00,ID4618
Case267,Round Grinding,,2012-02-06 03:06:00+02:00,2012-02-06 13:53:00+02:00,ID4445
Case267,Round Grinding,,2012-02-06 13:56:00+02:00,2012-02-06 15:09:00+02:00,ID0420
Case267,Round Grinding,,2012-02-19 05:17:00+02:00,2012-02-19 07:10:00+02:00,ID4445
Case267,Round Grinding,,2012-02-19 07:10:00+02:00,2012-02-19 13:55:00+02:00,ID4445
Case267,Round Grinding,,2012-02-19 13:59:00+02:00,2012-02-19 14:20:00+02:00,ID0420
Case267,Round Grinding,,2012-02-19 16:04:00+02:00,2012-02-19 20:40:00+02:00,ID0420
Case267,Round Grinding,,2012-02-20 02:59:00+02:00,2012-02-20 04:22:00+02:00,ID4445
Case267,Round Grinding,,2012-02-20 04:23:00+02:00,2012-02-20 13:52:00+02:00,ID4445
Case267,Round Grinding,,2012-02-20 14:02:00+02:00,2012-02-20 22:27:00+02:00,ID0420
Case267,Round Grinding,,2012-02-21 03:12:00+02:00,2012-02-21 04:26:00+02:00,ID4445
Case267,Round Grinding,,2012-02-21 04:53:00+02:00,2012-02-21 13:48:00+02:00,ID4445
Case267,Round Grinding,,2012-02-21 13:50:00+02:00,2012-02-21 14:17:00+02:00,ID0420
Case267,Round Grinding,,2012-02-21 14:19:00+02:00,2012-02-21 15:25:00+02:00,ID4385
Case267,Round Grinding,,2012-02-21 15:25:00+02:00,2012-02-21 18:22:00+02:00,ID4385
Case267,Round Grinding,,2012-02-23 19:54:00+02:00,2012-02-23 23:04:00+02:00,ID4618
Case267,Round Grinding,,2012-02-24 14:47:00+02:00,2012-02-24 19:53:00+02:00,ID4618
Case267,Round Grinding,,2012-02-26 19:46:00+02:00,2012-02-26 21:47:00+02:00,ID4618
Case267,Final Inspection Q.C.,,2012-02-26 21:47:00+02:00,2012-02-26 21:48:00+02:00,ID4618
Case267,Packing,,2012-02-27 07:00:00+02:00,2012-02-27 08:00:00+02:00,ID4820
Case267,Round Grinding,,2012-02-27 18:17:00+02:00,2012-02-27 22:16:00+02:00,ID4618
Case267,Final Inspection Q.C.,,2012-02-27 22:55:00+02:00,2012-02-27 23:09:00+02:00,ID4618
Case267,Packing,,2012-02-28 07:00:00+02:00,2012-02-28 08:00:00+02:00,ID4820
Case267,Final Inspection Q.C.,,2012-02-28 15:18:00+02:00,2012-02-28 16:40:00+02:00,ID4618
Case267,Final Inspection Q.C.,,2012-02-28 16:41:00+02:00,2012-02-28 16:42:00+02:00,ID4618
Case267,Round Grinding,,2012-02-28 16:41:00+02:00,2012-02-28 16:43:00+02:00,ID4618
Case267,Final Inspection Q.C.,,2012-02-28 16:43:00+02:00,2012-02-28 18:43:00+02:00,ID4618
Case267,Round Grinding,,2012-02-28 19:06:00+02:00,2012-02-28 19:08:00+02:00,ID4618
Case267,Round Grinding,,2012-03-28 11:00:00+03:00,2012-03-28 11:53:00+03:00,ID0420
Case267,Round Grinding,,2012-03-28 20:46:00+03:00,2012-03-28 20:47:00+03:00,ID4618
Case267,Final Inspection Q.C.,,2012-03-28 20:39:00+03:00,2012-03-28 22:05:00+03:00,ID4618
Case267,Round Grinding,,2012-03-28 22:12:00+03:00,2012-03-28 22:13:00+03:00,ID4618
Case267,Final Inspection Q.C.,,2012-03-28 22:13:00+03:00,2012-03-28 23:28:00+03:00,ID4618
Case267,Packing,,2012-03-30 08:00:00+03:00,2012-03-30 09:00:00+03:00,ID4291
Case267,End,,2012-03-30 09:00:00+03:00,2012-03-30 09:00:00+03:00,End
Case268,Start,,2012-01-25 14:58:00+02:00,2012-01-25 14:58:00+02:00,Start
Case268,Turning & Milling,,2012-01-25 14:58:00+02:00,2012-01-25 23:48:00+02:00,ID0997
Case268,Turning & Milling,,2012-01-25 23:48:00+02:00,2012-01-26 01:00:00+02:00,ID0997
Case268,Turning & Milling Q.C.,,2012-01-26 00:02:00+02:00,2012-01-26 01:02:00+02:00,ID4618
Case268,Turning & Milling Q.C.,,2012-01-26 15:15:00+02:00,2012-01-26 16:20:00+02:00,ID4618
Case268,Turning & Milling,,2012-01-26 14:26:00+02:00,2012-01-26 18:34:00+02:00,ID0997
Case268,Turning & Milling,,2012-01-26 18:35:00+02:00,2012-01-26 23:01:00+02:00,ID0997
Case268,Turning & Milling,,2012-01-27 01:18:00+02:00,2012-01-27 06:35:00+02:00,ID4872
Case268,Turning & Milling Q.C.,,2012-01-29 07:00:00+02:00,2012-01-29 08:15:00+02:00,ID4287
Case268,Turning & Milling,,2012-01-29 18:31:00+02:00,2012-01-29 20:40:00+02:00,ID0997
Case268,Turning & Milling Q.C.,,2012-01-29 19:00:00+02:00,2012-01-29 20:43:00+02:00,ID4287
Case268,Turning & Milling,,2012-01-29 20:46:00+02:00,2012-01-29 22:56:00+02:00,ID0997
Case268,Turning & Milling,,2012-01-30 03:09:00+02:00,2012-01-30 06:46:00+02:00,ID4794
Case268,Turning & Milling Q.C.,,2012-01-30 13:59:00+02:00,2012-01-30 14:29:00+02:00,ID4618
Case268,Turning & Milling Q.C.,,2012-01-30 15:10:00+02:00,2012-01-30 16:25:00+02:00,ID4618
Case268,Turning & Milling Q.C.,,2012-02-06 16:00:00+02:00,2012-02-06 17:21:00+02:00,ID4618
Case268,Flat Grinding,,2012-02-08 16:51:00+02:00,2012-02-08 17:52:00+02:00,ID4882
Case268,Lapping,,2012-02-12 22:27:00+02:00,2012-02-12 23:07:00+02:00,ID0998
Case268,Round Grinding,,2012-02-14 02:40:00+02:00,2012-02-14 06:30:00+02:00,ID4385
Case268,Round Grinding,,2012-02-14 06:30:00+02:00,2012-02-14 13:50:00+02:00,ID0420
Case268,Round Grinding,,2012-02-14 13:54:00+02:00,2012-02-14 16:10:00+02:00,ID4445
Case268,Laser Marking,,2012-02-15 21:41:00+02:00,2012-02-15 22:26:00+02:00,ID0998
Case268,Packing,,2012-02-16 07:00:00+02:00,2012-02-16 08:00:00+02:00,ID4291
Case268,Final Inspection Q.C.,,2012-02-16 13:50:00+02:00,2012-02-16 14:19:00+02:00,ID4493
Case268,End,,2012-02-16 14:19:00+02:00,2012-02-16 14:19:00+02:00,End
Case269,Start,,2012-01-09 19:30:00+02:00,2012-01-09 19:30:00+02:00,Start
Case269,Turning & Milling,,2012-01-09 19:30:00+02:00,2012-01-10 00:30:00+02:00,ID0997
Case269,Turning & Milling,,2012-01-10 20:32:00+02:00,2012-01-10 21:47:00+02:00,ID0997
